date,open,close,high,low,volume,turnover,amount
2006-06-16,1290.0,1318.01,1318.02,1290.0,28408032.0,0.0192,16152374700.0
2006-06-19,1306.26,1334.89,1341.99,1294.9,30726258.0,0.0208,18672646800.0
2006-06-20,1333.62,1338.22,1341.24,1323.78,27797058.0,0.018799999999999997,16416714700.0
2006-06-21,1336.84,1333.53,1347.0,1320.41,32445479.0,0.0219,18271592300.0
2006-06-22,1331.93,1331.55,1341.73,1326.15,25953157.0,0.0175,14642393300.0
2006-06-23,1329.11,1339.45,1340.27,1319.51,25651644.0,0.0173,15125536399.999998
2006-06-26,1341.61,1363.41,1363.57,1341.61,29595920.0,0.02,18564767900.0
2006-06-27,1365.04,1363.9,1368.41,1354.09,26454734.0,0.0178,16022197000.0
2006-06-28,1361.79,1362.89,1366.34,1353.63,25791657.0,0.0174,14836163899.999998
2006-06-29,1365.25,1395.12,1395.24,1365.25,42439201.0,0.0285,24225652500.0
2006-06-30,1402.6,1393.96,1408.79,1384.99,38396745.0,0.0258,22942443800.0
2006-07-03,1398.74,1420.33,1420.33,1393.92,38297385.0,0.026600000000000002,24423131500.0
2006-07-04,1423.08,1411.01,1426.1,1401.15,42749803.0,0.0296,28116073800.0
2006-07-05,1409.9,1393.01,1409.9,1377.22,33446005.0,0.0232,21154127200.000004
2006-07-06,1391.64,1418.68,1418.76,1390.19,32480734.0,0.0225,21637516900.0
2006-07-07,1423.72,1410.43,1426.4,1405.99,33556176.0,0.0232,22529571000.0
2006-07-10,1410.5,1412.12,1413.58,1397.44,27607369.0,0.0191,18616784900.0
2006-07-11,1414.14,1418.58,1418.82,1406.5,28537379.0,0.0197,18958953200.0
2006-07-12,1419.07,1419.2,1430.94,1416.74,36293417.0,0.025099999999999997,24831173400.0
2006-07-13,1415.88,1346.09,1418.14,1344.16,48970673.0,0.0338,31700087700.0
2006-07-14,1333.74,1357.13,1367.74,1327.59,32659105.0,0.0225,21065092100.0
2006-07-17,1354.14,1372.25,1372.25,1348.43,24205552.0,0.0167,16046823899.999998
2006-07-18,1370.9,1373.42,1373.59,1359.91,22724544.0,0.015600000000000001,14797115300.0
2006-07-19,1370.29,1336.64,1370.29,1330.28,25227647.0,0.017,15923621399.999998
2006-07-20,1335.41,1345.19,1346.85,1329.18,18450621.0,0.0124,11505538300.0
2006-07-21,1344.6,1356.03,1357.34,1344.57,20393648.0,0.0137,12442432400.0
2006-07-24,1340.28,1358.12,1359.56,1327.9,19966190.0,0.0134,12517728799.999998
2006-07-25,1359.32,1374.17,1378.84,1359.32,22023509.0,0.0148,14089738600.000002
2006-07-26,1377.78,1371.3,1380.8,1367.05,19633442.0,0.0132,12059952400.0
2006-07-27,1370.75,1355.55,1379.25,1347.29,23818755.0,0.016,14751696299.999998
2006-07-28,1354.92,1341.39,1359.74,1327.66,21557505.0,0.014499999999999999,13809393200.0
2006-07-31,1338.04,1294.33,1338.04,1293.53,22181211.0,0.0149,13115400900.0
2006-08-01,1292.71,1282.06,1302.89,1278.54,17443887.0,0.011699999999999999,10137959500.0
2006-08-02,1281.89,1275.09,1288.61,1258.01,17813284.0,0.011899999999999999,10180840400.0
2006-08-03,1277.63,1271.74,1281.79,1261.69,12940473.0,0.0087,8115991899.999999
2006-08-04,1272.36,1241.91,1278.25,1239.38,16053628.0,0.0108,9762333400.0
2006-08-07,1233.49,1224.1,1241.85,1221.99,15116519.0,0.0101,8515702500.0
2006-08-08,1225.04,1252.39,1252.39,1225.04,14250481.0,0.0095,8387431300.0
2006-08-09,1254.37,1251.3,1258.21,1245.39,12859474.0,0.0086,7485120500.0
2006-08-10,1251.16,1271.47,1271.47,1251.08,17699006.0,0.0118,10020038300.0
2006-08-11,1273.27,1275.65,1277.97,1265.52,15303227.0,0.0102,9033367300.0
2006-08-14,1275.14,1245.72,1279.31,1241.95,16444469.0,0.0109,9870530900.0
2006-08-15,1243.16,1265.86,1265.86,1239.91,14319360.0,0.009399999999999999,8592504000.0
2006-08-16,1266.82,1283.57,1283.57,1262.54,20802743.0,0.013600000000000001,12267020700.0
2006-08-17,1280.28,1271.63,1280.28,1263.93,15457904.0,0.0101,8843866000.0
2006-08-18,1270.23,1267.87,1280.83,1265.82,13964524.0,0.0091,7951341100.0
2006-08-21,1235.43,1270.56,1270.67,1229.17,15064766.0,0.0098,8661631100.0
2006-08-22,1270.1,1285.27,1289.02,1269.1,17200942.0,0.011200000000000002,11224121500.0
2006-08-23,1284.82,1285.68,1294.83,1282.84,19092875.0,0.0124,12215591100.000002
2006-08-24,1284.84,1292.4,1292.4,1274.56,15081306.0,0.0098,9416605600.0
2006-08-25,1293.5,1295.44,1301.75,1292.45,18557937.0,0.012,11586281000.0
2006-08-28,1298.46,1325.89,1325.89,1298.36,26183290.0,0.0169,16640986500.0
2006-08-29,1328.61,1330.16,1349.2,1327.0,31766376.0,0.020499999999999997,20558598300.0
2006-08-30,1328.37,1334.67,1336.39,1319.82,21139949.0,0.013600000000000001,12994582500.0
2006-08-31,1335.59,1338.69,1342.79,1331.29,23188274.0,0.0149,13932001000.0
2006-09-01,1339.31,1318.1,1340.13,1314.57,25033688.0,0.0161,14832251900.0
2006-09-04,1315.71,1337.24,1337.24,1315.61,21095340.0,0.013500000000000002,12470373600.000002
2006-09-05,1339.59,1340.68,1345.71,1334.72,26868110.0,0.0172,15959669600.0
2006-09-06,1341.4,1346.37,1346.37,1331.85,23153112.0,0.0148,13799604100.0
2006-09-07,1348.17,1328.38,1348.28,1323.98,21886449.0,0.013999999999999999,13054999600.0
2006-09-08,1327.56,1332.15,1334.73,1326.25,17230273.0,0.011000000000000001,10157793900.0
2006-09-11,1331.89,1338.76,1338.76,1319.21,20947266.0,0.0134,12839285600.0
2006-09-12,1338.81,1347.64,1350.53,1337.3,27301891.0,0.0175,15787258100.0
2006-09-13,1348.85,1338.39,1356.86,1337.46,32821191.0,0.021,18701751200.0
2006-09-14,1338.35,1338.28,1345.59,1323.8,22217284.0,0.014199999999999999,13679517800.0
2006-09-15,1338.41,1362.32,1362.4,1338.14,36057148.0,0.0231,19594629100.0
2006-09-18,1367.65,1375.56,1375.58,1362.14,31454851.0,0.020099999999999996,18187622900.0
2006-09-19,1377.72,1378.31,1385.62,1371.43,26648301.0,0.017,15942860300.0
2006-09-20,1376.12,1378.46,1381.81,1365.72,23445880.0,0.015,14017239800.0
2006-09-21,1378.46,1387.37,1390.62,1378.46,26094121.0,0.0166,16026131500.0
2006-09-22,1389.87,1374.85,1393.53,1373.94,28265042.0,0.018000000000000002,18173169500.0
2006-09-25,1372.81,1372.4,1383.77,1361.61,24584780.0,0.015600000000000001,15493803700.000002
2006-09-26,1370.86,1357.65,1371.58,1351.18,19703278.0,0.0125,11953758799.999998
2006-09-27,1357.28,1371.12,1371.12,1355.39,17580323.0,0.011200000000000002,10897805800.0
2006-09-28,1372.13,1387.0,1389.56,1369.4,21687792.0,0.0138,14070853899.999998
2006-09-29,1389.08,1403.27,1405.56,1389.04,27166742.0,0.0173,17347640100.0
2006-10-09,1420.36,1436.07,1436.07,1418.21,39191862.0,0.0248,23762250600.0
2006-10-10,1437.69,1437.25,1443.5,1426.97,38400486.0,0.0242,24024747900.0
2006-10-11,1436.68,1435.91,1440.21,1421.81,31617987.0,0.0199,18592012000.0
2006-10-12,1436.2,1426.5,1438.8,1423.63,37956237.0,0.0239,21048271000.0
2006-10-13,1424.3,1430.88,1436.1,1420.96,28295156.0,0.0178,16770804000.0
2006-10-16,1432.31,1418.52,1434.53,1415.49,28492186.0,0.0179,17341289800.0
2006-10-17,1416.95,1414.45,1426.29,1410.67,24224403.0,0.0152,15151116000.0
2006-10-18,1413.91,1437.59,1437.59,1413.55,24290308.0,0.015300000000000001,15015405300.0
2006-10-19,1438.84,1439.38,1445.62,1433.94,23820267.0,0.015,14441180900.0
2006-10-20,1440.67,1440.18,1447.95,1436.65,26560143.0,0.0168,16526648100.0
2006-10-23,1439.54,1408.72,1444.92,1403.01,28950377.0,0.0183,17710776100.0
2006-10-24,1408.58,1440.05,1440.05,1408.58,26189972.0,0.0165,16151232500.0
