date,open,close,high,low,volume,turnover,amount
2023-08-18,19.05,18.51,19.23,18.48,26908700.0,0.0194,515095000.0
2023-08-21,18.48,18.54,18.82,18.44,18493200.0,0.013300000000000001,350837600.0
2023-08-22,18.56,18.48,18.81,18.0,24988800.0,0.018000000000000002,466168600.0
2023-08-23,18.68,17.84,18.68,17.78,18681300.0,0.0134,343699300.0
2023-08-24,17.92,18.0,18.35,17.9,19114100.0,0.0137,352345199.99999994
2023-08-25,17.91,17.54,17.91,17.37,20172300.0,0.014499999999999999,362116400.0
2023-08-28,18.63,17.66,18.74,17.57,29442700.0,0.0212,540322800.0
2023-08-29,17.65,18.3,18.41,17.46,30121800.0,0.0217,556430800.0
2023-08-30,18.49,18.75,19.06,18.46,32009500.0,0.023,610755100.0
2023-08-31,18.73,18.48,18.79,18.38,22952500.0,0.0165,433457100.0
2023-09-01,18.48,18.82,19.01,18.48,21826000.0,0.015700000000000002,416620000.0
2023-09-04,18.93,18.87,18.98,18.67,22849700.0,0.016399999999999998,437095500.0
2023-09-05,18.83,18.63,19.0,18.58,19160900.0,0.0138,364702000.0
2023-09-06,18.54,18.64,18.74,18.41,20748300.0,0.0149,392659100.00000006
2023-09-07,18.59,17.78,18.61,17.67,44401200.0,0.0319,809244000.0
2023-09-08,17.82,17.51,17.85,17.39,27714100.0,0.0199,494739000.0
2023-09-11,17.52,17.67,17.88,17.17,23840700.0,0.0171,425988000.0
2023-09-12,17.83,18.58,18.67,17.63,50165600.0,0.0361,933660800.0
2023-09-13,18.45,17.66,18.45,17.4,51698800.0,0.037200000000000004,932798000.0
2023-09-14,17.7,17.65,17.9,17.51,22705000.0,0.0163,408691900.0
2023-09-15,17.65,17.53,17.85,17.34,21217500.0,0.015300000000000001,379532500.0
2023-09-18,17.38,17.62,18.18,17.25,32316300.0,0.0232,586155800.0
2023-09-19,17.62,17.26,17.63,17.15,23097200.0,0.0166,406597000.0
2023-09-20,17.18,17.03,17.38,17.0,18218600.0,0.0131,318355800.0
2023-09-21,16.92,16.81,17.11,16.78,21186400.0,0.0152,364643000.0
2023-09-22,16.76,17.29,17.33,16.72,24072000.0,0.0173,420065600.0
2023-09-25,17.26,16.99,17.37,16.83,24052800.0,0.0173,417130500.0
2023-09-26,16.92,16.68,17.02,16.64,25723800.0,0.018500000000000003,438957100.0
2023-09-27,16.66,16.87,17.05,16.59,28790000.0,0.0207,494248800.0
2023-09-28,16.87,17.02,17.12,16.8,21309700.0,0.015300000000000001,368525300.0
2023-10-09,17.0,17.32,17.55,16.88,27898400.0,0.020099999999999996,489673500.0
2023-10-10,17.38,17.38,17.53,17.26,21294000.0,0.015300000000000001,376718300.0
2023-10-11,17.47,17.93,18.34,17.39,51002900.0,0.036699999999999997,931192300.0
2023-10-12,18.16,18.84,19.08,18.06,75880700.0,0.0546,1449232000.0
2023-10-13,18.77,18.86,19.14,18.47,43018700.0,0.030899999999999997,823687600.0
2023-10-16,18.86,18.03,18.93,17.87,50482400.0,0.0363,933270900.0
2023-10-17,18.1,17.68,18.21,17.57,32783400.0,0.0236,593429600.0
2023-10-18,17.61,17.29,17.65,17.08,25543700.0,0.0184,449665100.0
2023-10-19,17.14,16.93,17.47,16.9,22439900.0,0.0161,391619800.00000006
2023-10-20,16.72,16.28,16.96,16.19,32150600.0,0.0231,540091200.0
2023-10-23,16.28,15.93,16.42,15.81,27104100.0,0.0195,443273399.99999994
2023-10-24,16.1,16.27,16.56,15.96,26946700.0,0.0194,446326000.0
2023-10-25,16.29,17.11,17.74,16.29,58063300.0,0.0418,1022018900.0
2023-10-26,16.99,17.04,17.11,16.54,34676000.0,0.024900000000000002,594352600.0
2023-10-27,16.98,18.23,18.41,16.7,61828400.0,0.044500000000000005,1117509500.0
2023-10-30,18.25,18.52,18.66,18.03,49862400.0,0.0359,934057400.0
2023-10-31,18.53,18.39,18.84,18.22,30649600.0,0.022000000000000002,574937700.0
2023-11-01,18.37,18.21,18.48,18.05,19182500.0,0.0138,355809600.0
2023-11-02,18.21,17.92,18.36,17.9,18538200.0,0.013300000000000001,342198900.0
2023-11-03,17.98,18.63,18.73,17.94,35020300.0,0.0252,658739100.0
2023-11-06,18.74,19.54,19.81,18.61,64702400.0,0.04650000000000001,1270295900.0
2023-11-07,19.42,19.33,19.49,19.16,32693500.0,0.0235,641604000.0
2023-11-08,19.32,19.25,19.61,19.08,29517500.0,0.0212,579967700.0
2023-11-09,19.3,19.14,19.41,19.06,19705200.0,0.014199999999999999,384306800.0
2023-11-10,18.96,18.94,19.31,18.69,29824500.0,0.0215,573001300.0
2023-11-13,19.12,18.85,19.23,18.68,23036000.0,0.0166,441846300.0
2023-11-14,18.79,18.72,19.11,18.61,25666700.0,0.018500000000000003,490382000.0
2023-11-15,19.03,18.99,19.26,18.82,26810200.0,0.019299999999999998,518207300.00000006
2023-11-16,18.99,18.59,18.99,18.58,17015000.0,0.012199999999999999,324044400.0
2023-11-17,18.51,18.97,19.24,18.47,33406800.0,0.024,642885900.0
2023-11-20,18.98,18.97,19.13,18.64,25895500.0,0.018600000000000002,497545600.0
2023-11-21,18.99,18.76,19.16,18.73,20708400.0,0.0149,398447400.0
2023-11-22,18.68,18.2,18.71,18.2,27276800.0,0.0196,510464100.00000006
2023-11-23,18.18,18.66,18.76,18.06,25638800.0,0.0184,481203000.0
2023-11-24,18.59,18.34,18.62,18.18,22278100.0,0.016,415688500.0
2023-11-27,18.34,18.38,18.51,18.14,19593100.0,0.0141,365149800.00000006
2023-11-28,18.39,18.64,18.93,18.29,24061700.0,0.0173,456440400.0
2023-11-29,18.68,18.64,18.89,18.52,17225700.0,0.0124,327494700.0
2023-11-30,18.64,18.31,18.64,18.15,16607400.0,0.011899999999999999,309879600.0
2023-12-01,18.21,18.23,18.41,17.99,16933500.0,0.012199999999999999,313934400.0
2023-12-04,18.27,17.88,18.3,17.84,18351600.0,0.0132,335581800.0
2023-12-05,17.78,17.42,17.78,17.42,18109100.0,0.013000000000000001,324136100.0
2023-12-06,17.4,17.44,17.7,17.31,15218600.0,0.0109,270988300.0
2023-12-07,17.36,17.4,17.54,17.19,14008100.0,0.0101,247381100.0
2023-12-08,17.39,17.39,17.72,17.38,18217200.0,0.0131,324601300.0
2023-12-11,17.24,17.76,17.79,17.07,18999100.0,0.0137,337613700.0
2023-12-12,17.73,17.78,17.89,17.57,12963700.0,0.009300000000000001,233869100.0
2023-12-13,17.69,17.44,17.79,17.4,13223300.0,0.0095,236130400.0
2023-12-14,17.54,17.43,17.89,17.43,13162100.0,0.0095,235871300.0
2023-12-15,17.44,17.6,18.15,17.44,28051000.0,0.0202,507324400.0
2023-12-18,17.58,17.07,17.58,17.01,16943900.0,0.012199999999999999,297157700.0
2023-12-19,17.02,17.23,17.46,16.99,13183300.0,0.0095,231175500.0
2023-12-20,17.26,17.03,17.55,17.03,14038700.0,0.0101,246293000.0
2023-12-21,16.92,17.05,17.18,16.73,14988700.0,0.0108,259028100.0
2023-12-22,17.04,16.83,17.1,16.76,15179200.0,0.0109,261431699.99999997
2023-12-25,16.78,16.89,17.18,16.75,12319600.0,0.0089,213038900.0
2023-12-26,16.98,16.61,16.98,16.49,12701600.0,0.0091,215052900.0
2023-12-27,16.68,16.56,16.7,16.4,14022200.0,0.0101,236310000.0
2023-12-28,16.56,17.21,17.43,16.5,28381600.0,0.0204,491701100.0
2023-12-29,17.23,17.86,17.95,17.21,28505500.0,0.020499999999999997,515922699.99999994
2024-01-02,17.91,17.39,17.92,17.38,21897700.0,0.0158,392983200.0
2024-01-03,17.39,16.61,17.39,16.46,38810700.0,0.0279,662391200.0
2024-01-04,16.55,16.28,16.56,16.17,22826400.0,0.016399999999999998,378855600.0
2024-01-05,16.25,16.0,16.72,15.91,28684000.0,0.0206,475284400.0
2024-01-08,15.93,15.41,16.03,15.38,24103800.0,0.0173,384294700.0
2024-01-09,15.43,15.33,15.63,15.29,20804500.0,0.015,327642200.0
2024-01-10,15.27,15.43,15.63,14.93,23138400.0,0.0166,361568100.0
2024-01-11,15.41,15.62,15.71,15.28,19222600.0,0.0138,304944000.0
2024-01-12,15.51,15.4,15.64,15.39,15169300.0,0.0109,239841400.0
2024-01-15,15.32,15.26,15.54,15.2,14670300.0,0.0106,229989800.0
2024-01-16,15.27,15.11,15.37,14.89,20718400.0,0.0149,319387000.0
2024-01-17,15.08,14.57,15.13,14.57,19841400.0,0.0143,300231000.0
2024-01-18,14.56,14.82,14.83,14.24,21804500.0,0.015700000000000002,322954800.0
2024-01-19,14.75,14.8,15.08,14.69,19562100.0,0.0141,298076600.0
2024-01-22,14.8,13.97,14.85,13.88,21095900.0,0.0152,309859700.0
2024-01-23,13.98,14.17,14.32,13.81,17608600.0,0.0127,254025700.0
2024-01-24,14.26,14.24,14.4,13.7,19380700.0,0.0139,278199800.0
2024-01-25,14.22,14.58,14.58,14.01,24799800.0,0.0178,365253399.99999994
2024-01-26,14.52,14.19,14.64,14.13,22125700.0,0.0159,325470100.0
2024-01-29,14.28,13.29,14.35,13.26,39939700.0,0.0287,555911000.0
2024-01-30,13.21,12.93,13.4,12.88,27190800.0,0.0196,367676900.0
2024-01-31,12.92,12.18,12.96,12.15,43679700.0,0.031400000000000004,556170800.0
2024-02-01,12.18,12.37,12.45,11.99,33878100.0,0.024399999999999998,426537200.0
2024-02-02,12.37,11.83,12.53,11.33,38296400.0,0.0275,469900199.99999994
2024-02-05,11.76,11.25,11.83,10.69,45454000.0,0.0327,527582900.0
2024-02-06,11.14,12.41,12.41,11.0,43048500.0,0.031,525959700.0
2024-02-07,12.64,13.67,13.68,12.42,59276900.0,0.0426,811671300.0
2024-02-08,13.83,13.45,14.29,13.3,61598000.0,0.0443,871503900.0
2024-02-19,13.74,13.69,13.77,13.43,41971600.0,0.0302,583358300.0
2024-02-20,13.61,13.44,13.61,13.14,31832200.0,0.0229,434603600.0
2024-02-21,13.31,13.54,13.93,13.21,40391100.0,0.0291,563683100.0
2024-02-22,13.48,13.89,13.91,13.43,30607600.0,0.022000000000000002,431668800.0
2024-02-23,13.95,13.98,14.0,13.7,31608800.0,0.0227,447644300.0
2024-02-26,13.97,13.99,14.26,13.85,30762000.0,0.022099999999999998,441554800.00000006
2024-02-27,14.0,14.8,14.82,13.88,44555600.0,0.032,656369600.0000001
2024-02-28,14.76,14.04,15.16,14.03,52378700.0,0.0377,783009200.0
2024-02-29,13.85,14.65,14.67,13.85,37562400.0,0.027000000000000003,554802900.0
2024-03-01,14.72,14.89,15.11,14.65,41929100.0,0.0302,637711200.0
2024-03-04,14.9,14.76,14.95,14.53,38998400.0,0.0281,587041500.0
2024-03-05,14.56,14.43,14.65,14.29,40556800.0,0.0292,599919900.0
2024-03-06,14.34,14.34,14.59,14.01,39882500.0,0.0287,581810100.0
2024-03-07,14.32,13.93,14.52,13.93,32340100.0,0.0233,470230300.0
2024-03-08,13.95,14.55,14.58,13.93,44941600.0,0.0323,655351700.0
2024-03-11,14.42,14.79,14.8,14.14,37274700.0,0.0268,552583200.0
2024-03-12,14.9,14.82,15.0,14.68,33641300.0,0.0242,509112000.0
2024-03-13,14.98,15.49,15.9,14.98,87671000.0,0.06309999999999999,1389324800.0
2024-03-14,15.29,14.87,15.36,14.76,74671600.0,0.0537,1141475500.0
2024-03-15,14.93,15.15,15.23,14.62,45436500.0,0.0327,691968800.0
2024-03-18,15.23,15.87,15.92,15.07,65385500.0,0.047,1036894299.9999999
2024-03-19,15.88,16.23,16.82,15.83,85170100.0,0.0613,1421236800.0
2024-03-20,16.17,16.08,16.28,15.85,45391400.0,0.0326,743154500.0
2024-03-21,16.07,15.61,16.24,15.59,43441200.0,0.031200000000000002,699380900.0
2024-03-22,15.68,15.38,15.75,15.2,41718200.0,0.03,657290300.0
2024-03-25,15.27,14.6,15.41,14.58,52341100.0,0.037599999999999995,801112600.0
2024-03-26,14.6,14.48,14.78,14.24,38598700.0,0.0278,572205800.0
2024-03-27,14.39,13.69,14.46,13.69,43870300.0,0.0316,627373100.0
2024-03-28,13.79,14.16,14.36,13.72,37272300.0,0.0268,537343800.0
2024-03-29,14.17,14.27,14.28,14.0,23852600.0,0.0172,345421900.0
2024-04-01,14.37,14.8,14.81,14.34,26476200.0,0.019,396253900.0
2024-04-02,14.78,14.83,14.83,14.51,30167400.0,0.0217,452112900.0
2024-04-03,14.73,14.57,14.94,14.55,34214500.0,0.0246,513390500.0
2024-04-08,14.57,13.95,14.57,13.91,33565000.0,0.0241,486496600.00000006
2024-04-09,14.03,14.16,14.16,13.9,16615800.0,0.012,238920700.0
2024-04-10,14.09,13.61,14.11,13.46,29212200.0,0.021,409834200.0
2024-04-11,13.49,13.32,13.73,13.26,38155800.0,0.0274,525279100.00000006
2024-04-12,13.4,13.43,13.75,13.37,28414700.0,0.0204,393730899.99999994
2024-04-15,13.48,13.4,13.6,13.13,29546000.0,0.0213,404043200.0
2024-04-16,13.32,12.9,13.39,12.89,27518000.0,0.019799999999999998,369495700.0
2024-04-17,13.09,13.46,13.46,13.05,27419700.0,0.0197,374247900.0
2024-04-18,13.7,13.92,14.31,13.59,48965500.0,0.0352,699883100.0
2024-04-19,13.88,13.88,14.0,13.68,30265500.0,0.0218,428335300.0
2024-04-22,13.69,13.68,14.03,13.52,23371700.0,0.0168,329453600.0
2024-04-23,13.68,13.58,13.84,13.44,18141800.0,0.013000000000000001,252586300.0
2024-04-24,13.62,13.78,13.83,13.47,20258600.0,0.0146,283789500.0
2024-04-25,13.44,13.8,13.89,12.87,45559000.0,0.032799999999999996,632656100.0
2024-04-26,13.8,14.41,14.43,13.74,44493300.0,0.032,647341300.0
2024-04-29,14.49,14.98,15.03,14.44,41073500.0,0.029500000000000002,624810400.0
2024-04-30,15.0,15.07,15.26,14.91,27956500.0,0.020099999999999996,430184200.0
2024-05-06,15.34,15.73,15.94,15.34,52404600.0,0.0377,841122500.0
2024-05-07,15.78,15.63,16.13,15.56,48244900.0,0.0347,780143900.0
2024-05-08,15.68,15.32,15.74,15.27,27769900.0,0.02,437851200.0
2024-05-09,15.28,15.62,15.78,15.28,22982600.0,0.0165,366999000.0
2024-05-10,15.63,15.41,15.68,15.28,18697500.0,0.0134,294070900.0
2024-05-13,15.31,15.45,15.75,15.16,29031600.0,0.0209,459565300.0
2024-05-14,15.81,15.53,16.42,15.51,48883600.0,0.0352,793428000.0
2024-05-15,15.53,15.24,15.68,15.21,23847600.0,0.0172,375451000.0
2024-05-16,15.31,15.69,15.93,15.3,38234300.0,0.0275,611640600.0
2024-05-17,15.67,15.91,15.98,15.51,33249200.0,0.0239,536747600.0
2024-05-20,15.91,15.97,16.07,15.74,30491400.0,0.0219,495712100.0
2024-05-21,15.95,16.0,16.1,15.9,19952500.0,0.0144,325571200.0
2024-05-22,15.99,16.1,16.48,15.94,36236600.0,0.026099999999999998,595867500.0
2024-05-23,16.06,15.7,16.07,15.68,27221500.0,0.0196,438932300.00000006
2024-05-24,15.69,15.41,15.9,15.38,22292100.0,0.016,355008000.0
2024-05-27,15.49,15.55,15.64,15.15,23043600.0,0.0166,360465300.0
2024-05-28,15.48,15.16,15.57,15.04,22014500.0,0.0158,343920000.0
2024-05-29,15.06,15.13,15.36,15.03,20883800.0,0.015,323429300.0
2024-05-30,15.09,15.54,15.75,14.99,31769200.0,0.0229,493633600.0
2024-05-31,15.55,15.63,16.06,15.49,30442300.0,0.0219,483111200.0
2024-06-03,15.63,15.73,15.93,15.35,31273100.0,0.0225,491661700.0
2024-06-04,15.68,15.68,15.74,15.3,22214100.0,0.016,346195899.99999994
2024-06-05,15.69,15.4,15.81,15.38,20035100.0,0.0144,313817500.0
2024-06-06,15.53,15.41,15.84,15.34,31257400.0,0.0225,489412300.00000006
2024-06-07,15.43,15.04,15.51,14.86,28627900.0,0.0206,433655300.0
2024-06-11,14.94,15.39,15.46,14.68,24426000.0,0.0176,373414400.0
2024-06-12,16.01,16.13,16.82,15.93,84288100.0,0.060599999999999994,1378260000.0
2024-06-13,16.18,16.19,16.42,16.03,40509300.0,0.0291,659350500.0
2024-06-14,16.21,16.87,16.91,16.04,65906400.0,0.047400000000000005,1098654600.0
2024-06-17,17.08,18.56,18.56,16.84,175526500.0,0.1263,3180363300.0
2024-06-18,18.54,19.28,19.51,18.24,181456200.0,0.1305,3455907600.0
2024-06-19,19.27,19.05,19.63,18.64,119237400.0,0.0858,2276619300.0
2024-06-20,18.98,18.57,19.5,18.5,75699900.0,0.054400000000000004,1431243200.0
2024-06-21,18.08,18.89,19.15,17.95,78009600.0,0.056100000000000004,1469405300.0
2024-06-24,18.98,18.9,19.82,18.73,120970700.0,0.087,2341184200.0
2024-06-25,18.72,18.6,19.26,18.32,84130200.0,0.0605,1578000000.0
2024-06-26,18.73,19.13,19.48,18.45,94371600.0,0.0679,1793882800.0
2024-06-27,19.09,19.95,20.98,18.98,173568800.0,0.12480000000000001,3485690500.0
2024-06-28,19.81,20.63,21.2,19.68,131817200.0,0.09480000000000001,2725606300.0
2024-07-01,20.55,20.41,20.62,19.9,78381600.0,0.0564,1593040900.0
2024-07-02,20.59,20.42,21.16,20.31,82600000.0,0.0594,1714972800.0
2024-07-03,21.16,20.69,21.68,20.61,94330200.0,0.0679,1995014000.0
2024-07-04,20.67,21.58,22.27,20.62,108521500.0,0.0781,2356657000.0
2024-07-05,21.43,21.04,21.5,20.38,90267700.0,0.0649,1891838900.0000002
2024-07-08,20.93,21.63,22.0,20.92,89515000.0,0.0644,1937927900.0
2024-07-09,21.84,23.8,23.8,21.4,109539900.0,0.0788,2529873400.0
2024-07-10,24.49,25.97,26.09,24.14,147917400.0,0.10640000000000001,3707995300.0000005
2024-07-11,25.87,25.91,26.83,25.04,147132900.0,0.1058,3817373200.0
2024-07-12,25.4,25.53,25.83,24.82,108093100.0,0.07769999999999999,2746287199.9999995
2024-07-15,25.68,26.29,26.34,24.74,96254700.0,0.0692,2492084200.0
2024-07-16,26.17,28.75,28.91,26.13,115823100.0,0.0833,3212315000.0
2024-07-17,28.06,26.33,28.06,26.24,124156700.0,0.08929999999999999,3358958800.0
2024-07-18,25.43,25.64,26.72,24.62,117656300.0,0.08460000000000001,2988382000.0
2024-07-19,24.74,24.67,25.55,24.57,93617600.0,0.0673,2337731500.0
2024-07-22,24.65,25.05,25.31,24.21,90131100.0,0.06480000000000001,2244235900.0
2024-07-23,24.88,24.66,25.42,24.3,71058000.0,0.051100000000000007,1764348200.0
2024-07-24,24.68,24.23,25.15,24.03,61950700.0,0.0446,1521803200.0
2024-07-25,23.53,23.23,23.92,22.75,92035300.0,0.0662,2145159400.0
2024-07-26,23.28,24.2,24.48,23.03,75145700.0,0.0541,1804387000.0
2024-07-29,24.11,24.37,25.41,23.46,79563000.0,0.0572,1958780700.0
2024-07-30,24.25,24.14,24.66,23.89,41717900.0,0.03,1010112000.0
2024-07-31,24.19,24.84,25.22,23.93,88404500.0,0.0636,2193453600.0
2024-08-01,25.32,24.16,25.45,23.96,72663500.0,0.052300000000000006,1779387200.0
2024-08-02,24.08,23.73,24.8,23.53,67350400.0,0.0484,1618509400.0
2024-08-05,22.48,21.35,22.93,21.35,119138000.0,0.0857,2628285200.0
2024-08-06,22.18,21.96,22.56,21.63,73343500.0,0.0528,1622565900.0
2024-08-07,21.89,21.98,22.28,21.51,46748900.0,0.0336,1032146900.0
2024-08-08,21.93,22.22,22.61,21.53,48609500.0,0.035,1081981900.0
2024-08-09,22.3,22.46,22.99,22.24,43899400.0,0.0316,995793400.0
2024-08-12,22.54,22.28,22.85,22.16,29609400.0,0.0213,667769200.0
2024-08-13,22.63,22.9,23.11,22.43,37286300.0,0.0268,850783900.0
2024-08-14,22.63,22.38,22.73,22.03,45447600.0,0.0327,1022471400.0
2024-08-15,22.23,22.07,22.58,22.01,33216800.0,0.0239,740963500.0
2024-08-16,22.31,22.43,22.78,22.16,37515700.0,0.027000000000000003,847232200.0
2024-08-19,22.34,22.17,22.81,22.03,29716900.0,0.021400000000000002,666403900.0
2024-08-20,21.93,21.99,22.97,21.93,40287400.0,0.028999999999999998,901741900.0
2024-08-21,22.03,22.82,23.52,21.82,79978200.0,0.0575,1831204100.0
2024-08-22,22.65,22.49,22.82,21.61,61829500.0,0.044500000000000005,1376104500.0
2024-08-23,22.28,22.14,22.58,21.81,34027100.0,0.0245,754369000.0
2024-08-26,22.22,22.12,22.64,21.59,41190600.0,0.0296,912468100.0
2024-08-27,22.05,21.32,22.12,21.15,47294400.0,0.034,1018529200.0
2024-08-28,21.11,20.99,21.56,20.78,39168900.0,0.0282,827399500.0
2024-08-29,20.85,21.56,21.92,20.38,50111100.0,0.036000000000000004,1066137200.0
2024-08-30,21.56,23.72,23.72,21.48,51821200.0,0.0373,1203030100.0
2024-09-02,23.94,22.78,24.02,22.19,106695700.0,0.077,2446839100.0
2024-09-03,22.58,22.47,23.13,22.09,53678700.0,0.0387,1212639500.0
2024-09-04,21.94,21.9,22.23,21.33,51649500.0,0.0373,1125910800.0
2024-09-05,22.02,21.82,22.43,21.63,37013600.0,0.026699999999999998,818566400.0
2024-09-06,21.83,21.11,21.93,21.07,33356900.0,0.0241,718051000.0
2024-09-09,20.88,20.91,21.33,20.64,30660200.0,0.022099999999999998,643576500.0
2024-09-10,20.81,20.93,21.18,20.01,40338000.0,0.0291,834146300.0
2024-09-11,20.82,20.4,20.87,20.33,26408600.0,0.019,543873000.0
2024-09-12,20.62,20.07,20.78,19.89,31732700.0,0.0229,642508600.0
2024-09-13,20.09,20.16,20.75,20.01,32288700.0,0.0233,660565600.0
2024-09-18,20.01,19.09,20.23,18.39,68257500.0,0.0492,1296972900.0
2024-09-19,19.54,19.04,19.66,18.87,40039500.0,0.028900000000000002,768628600.0
2024-09-20,19.33,19.16,19.7,19.08,34794900.0,0.025099999999999997,674730300.0
2024-09-23,19.17,19.37,19.91,18.87,31267000.0,0.0226,612738900.0
2024-09-24,19.44,20.72,20.83,19.2,56462200.0,0.0407,1143067600.0
2024-09-25,20.9,20.32,21.58,20.31,52942800.0,0.0382,1116007200.0
2024-09-26,20.34,20.12,20.48,19.38,70685100.0,0.051,1410641200.0
2024-09-27,20.18,21.37,21.99,20.14,82211800.0,0.0593,1739276700.0000002
2024-09-30,21.93,23.47,23.51,21.43,109444800.0,0.0789,2482672400.0
2024-10-08,25.81,25.23,25.82,22.92,155838900.0,0.1124,3822016599.9999995
2024-10-09,24.08,22.89,24.33,22.7,122026900.0,0.08800000000000001,2885775900.0000005
2024-10-10,22.9,23.13,24.53,22.9,112965800.0,0.0815,2699067400.0
2024-10-11,22.93,21.73,23.12,21.49,68994800.0,0.049800000000000004,1525026300.0
2024-10-14,21.73,23.47,23.68,21.69,74553000.0,0.0538,1709525000.0
2024-10-15,23.24,23.43,24.3,22.94,74334500.0,0.0536,1769029800.0
2024-10-16,22.93,22.67,23.34,22.24,52169600.0,0.037599999999999995,1187012400.0
2024-10-17,22.78,22.62,23.41,22.45,55600200.0,0.0401,1282834000.0
2024-10-18,22.62,24.44,24.89,22.53,109891500.0,0.0793,2660183100.0
2024-10-21,24.87,25.38,26.49,24.71,106304400.0,0.0767,2728232000.0
2024-10-22,25.14,25.86,26.87,24.48,96066700.0,0.0693,2471823700.0
2024-10-23,25.18,25.21,25.99,24.96,56963300.0,0.041100000000000005,1452302600.0
2024-10-24,24.8,25.66,25.93,24.47,77700700.0,0.055999999999999994,1962007500.0
2024-10-25,25.99,25.2,26.91,25.02,97227600.0,0.0701,2532109100.0
2024-10-28,25.28,26.03,26.81,25.28,96730000.0,0.0698,2531266100.0
2024-10-29,26.23,28.02,28.63,26.06,150792200.0,0.10880000000000001,4200951800.0
2024-10-30,27.54,28.63,29.4,27.33,122286000.0,0.0882,3505827100.0
2024-10-31,28.66,31.41,31.5,27.7,163185200.0,0.1177,4913341600.0
2024-11-01,31.03,31.43,33.76,30.23,198088400.0,0.1429,6331644900.0
2024-11-04,31.24,31.92,33.05,30.09,169054100.0,0.1219,5313728500.0
2024-11-05,33.43,35.12,35.12,32.53,169542600.0,0.1223,5832122600.0
2024-11-06,36.38,34.28,37.31,33.38,227488000.0,0.1641,8066377300.0
2024-11-07,33.3,33.28,34.03,31.67,176121900.0,0.127,5799962500.0
2024-11-08,33.43,30.58,34.61,30.17,224462100.0,0.16190000000000002,7240410699.999999
2024-11-11,30.53,31.02,32.53,30.23,180369200.0,0.1301,5640037600.0
2024-11-12,31.08,29.63,31.64,29.25,172670000.0,0.1246,5245218900.0
2024-11-13,29.12,29.95,30.38,28.61,125560400.0,0.0906,3712365700.0
2024-11-14,29.64,30.57,31.93,29.64,178480100.0,0.12869999999999998,5532830300.0
2024-11-15,30.48,30.03,31.65,29.94,146249600.0,0.10550000000000001,4528243700.0
2024-11-18,28.94,27.19,29.39,27.02,140592700.0,0.1014,3917737900.0
2024-11-19,27.03,27.83,28.01,26.89,95398100.0,0.0688,2628320800.0
2024-11-20,27.75,27.4,27.78,26.95,96849400.0,0.0699,2650387000.0
2024-11-21,27.32,26.73,27.32,26.46,112231900.0,0.081,3008221400.0
2024-11-22,26.79,25.43,27.18,25.43,101760300.0,0.07339999999999999,2678955600.0
2024-11-25,25.3,24.96,25.42,24.43,76680000.0,0.0553,1911888500.0
2024-11-26,24.82,24.55,25.21,24.49,56480600.0,0.0407,1404624300.0
2024-11-27,24.58,26.42,26.81,23.84,149147600.0,0.1076,3827321300.0
2024-11-28,26.2,25.41,26.23,25.33,90300200.0,0.06509999999999999,2322772600.0
2024-11-29,25.6,25.57,26.23,25.13,102228500.0,0.0737,2633099300.0
2024-12-02,25.94,26.59,27.22,25.79,122851000.0,0.0886,3290088900.0
2024-12-03,26.61,26.67,26.98,26.21,102747900.0,0.0741,2739644900.0
2024-12-04,26.43,26.02,26.69,25.83,74195200.0,0.0535,1947471300.0
2024-12-05,25.94,26.19,26.71,25.77,63838600.0,0.046,1678250700.0
2024-12-06,26.03,27.28,27.41,25.87,120884800.0,0.0872,3263929800.0
2024-12-09,27.35,26.84,27.43,26.38,86521600.0,0.062400000000000004,2331228400.0
2024-12-10,27.73,28.33,29.21,27.13,146573600.0,0.1057,4134592000.0
2024-12-11,28.08,28.97,29.38,27.96,103124800.0,0.07440000000000001,2969572700.0
2024-12-12,28.93,28.81,29.32,28.14,70277000.0,0.0507,2019121300.0
2024-12-13,28.33,27.61,28.66,27.53,77455200.0,0.0559,2171128000.0
2024-12-16,27.7,26.97,27.99,26.78,59915300.0,0.0432,1635323800.0
2024-12-17,26.96,27.45,28.38,26.89,78324700.0,0.0565,2182136100.0
2024-12-18,27.55,27.49,28.01,27.21,54494900.0,0.0393,1505956600.0
2024-12-19,26.94,29.35,29.85,26.86,114032100.0,0.0823,3280176599.9999995
2024-12-20,29.16,29.68,30.43,29.1,86609300.0,0.0625,2578018500.0
2024-12-23,29.7,28.85,29.85,28.78,60348800.0,0.0435,1765473599.9999998
2024-12-24,28.93,30.34,30.41,28.58,97933700.0,0.0706,2919663600.0
2024-12-25,30.38,30.24,31.38,29.84,90965900.0,0.06559999999999999,2788446200.0
2024-12-26,30.5,31.59,31.59,30.11,94140000.0,0.0679,2914629900.0
2024-12-27,31.62,30.64,31.9,30.09,89863000.0,0.06480000000000001,2806298900.0
2024-12-30,30.36,30.82,31.17,30.04,53537100.0,0.038599999999999995,1645109400.0
2024-12-31,30.79,29.13,30.92,29.13,82130200.0,0.0592,2442819900.0
2025-01-02,29.13,29.72,30.43,28.84,102455900.0,0.0739,3054160200.0
2025-01-03,29.49,28.22,30.33,27.88,91654400.0,0.0661,2662812600.0
2025-01-06,28.55,29.01,29.35,28.03,73790800.0,0.053200000000000004,2126213100.0
2025-01-07,29.15,31.1,31.37,29.11,105981600.0,0.0764,3231887000.0
2025-01-08,30.82,30.73,31.18,29.63,87330700.0,0.063,2672975600.0
